CityCode;CountryCode;UtcOffset;TimeZoneId;CityName
OOA;US;-06:00;America/Chicago;Oskaloosa
OOD;AU;+08:00;Australia/Perth;Koodaideri Mine
OOK;US;-09:00;America/Anchorage;Toksook Bay
OOL;AU;+10:00;Australia/Brisbane;Gold Coast
OOM;AU;+10:00;Australia/Sydney;Cooma
OOR;AU;+10:00;Australia/Brisbane;Mooraberree
OOT;KI;+12:00;Pacific/Tarawa;Onotoa
OPA;IS;+00:00;Atlantic/Reykjavik;Kopasker
OPB;PG;+10:00;Pacific/Port_Moresby;Open Bay
OPI;AU;+09:30;Australia/Darwin;Oenpelli
OPL;US;-06:00;America/Chicago;Opelousas
OPO;PT;+00:00;Europe/Lisbon;Porto
OPP;BR;-03:00;America/Araguaina;Salinopolis
OPQ;CN;+08:00;Asia/Shanghai;Puning
OPS;BR;-04:00;America/Porto_Velho;Sinop
OPU;PG;+10:00;Pacific/Port_Moresby;Balimo
OPW;NA;+02:00;Africa/Windhoek;Opuwo
ORA;AR;-03:00;America/Argentina/Buenos_Aires;Oran
ORB;SE;+01:00;Europe/Stockholm;Orebro
ORC;CO;-05:00;America/Bogota;Orocue
ORE;FR;+01:00;Europe/Paris;Orleans
ORF;US;-05:00;America/New_York;Norfolk
ORH;US;-05:00;America/New_York;Worcester
ORI;US;-09:00;America/Anchorage;Port Lions
ORJ;GY;-04:00;America/Guyana;Orinduik
ORK;IE;+00:00;Europe/Dublin;Cork
ORL;US;-05:00;America/New_York;Orlando
ORM;GB;+00:00;Europe/London;Northampton
ORN;DZ;+01:00;Africa/Algiers;Oran
ORO;HN;-06:00;America/Tegucigalpa;Yoro
ORP;BW;+02:00;Africa/Gaborone;Orapa
ORQ;US;-05:00;America/New_York;Norwalk
ORR;AU;+09:30;Australia/Adelaide;Yorketown
ORS;AU;+10:00;Australia/Brisbane;Orpheus Island
ORT;US;-09:00;America/Anchorage;Northway
ORU;BO;-04:00;America/La_Paz;Oruro
ORV;US;-09:00;America/Anchorage;Noorvik
ORW;PK;+05:00;Asia/Karachi;Ormara
ORX;BR;-03:00;America/Araguaina;Oriximina
ORZ;BZ;-06:00;America/Belize;Orange Walk
OSA;JP;+09:00;Asia/Tokyo;Osaka
OSB;US;-06:00;America/Chicago;Osage Beach
OSC;US;-05:00;America/New_York;Oscoda
OSD;SE;+01:00;Europe/Stockholm;Are/Ostersund
OSE;PG;+10:00;Pacific/Port_Moresby;Omora
OSF;RU;+03:00;Europe/Moscow;Podolsk
OSG;PG;+10:00;Pacific/Port_Moresby;Ossima
OSH;US;-06:00;America/Chicago;Oshkosh
OSI;HR;+01:00;Europe/Zagreb;Osijek
OSJ;KE;+03:00;Africa/Nairobi;Maasai Mara
OSK;SE;+01:00;Europe/Stockholm;Oskarshamn
OSL;NO;+01:00;Europe/Oslo;Oslo
OSM;IQ;+03:00;Asia/Baghdad;Mosul
OSN;KR;+09:00;Asia/Seoul;Osan
OSO;AU;+10:00;Australia/Brisbane;Osborne Mine
OSP;PL;+01:00;Europe/Warsaw;Slupsk
OSQ;CN;+08:00;Asia/Shanghai;Siping
OSR;CZ;+01:00;Europe/Prague;Ostrava
OSS;KG;+06:00;Asia/Bishkek;Osh
OST;BE;+01:00;Europe/Brussels;Oostende/Brugge
OSW;RU;+05:00;Asia/Yekaterinburg;Orsk
OSX;US;-06:00;America/Chicago;Kosciusko
OSY;NO;+01:00;Europe/Oslo;Namsos
OSZ;PL;+01:00;Europe/Warsaw;Koszalin
OTA;ET;+03:00;Africa/Addis_Ababa;Mota
OTC;TD;+01:00;Africa/Ndjamena;Bol
OTD;PA;-05:00;America/Panama;Contadora Island
OTG;US;-06:00;America/Chicago;Worthington
OTH;US;-08:00;America/Los_Angeles;North Bend
OTI;ID;+09:00;Asia/Jayapura;Morotai Island
OTJ;NA;+02:00;Africa/Windhoek;Otjiwarongo
OTK;US;-08:00;America/Los_Angeles;Tillamook
OTL;MR;+00:00;Africa/Nouakchott;Boutilimit
OTM;US;-06:00;America/Chicago;Ottumwa
OTN;US;-05:00;America/New_York;Oaktown
OTO;US;-07:00;America/Denver;Otto
OTQ;CN;+08:00;Asia/Shanghai;Otog Front Banner
OTR;CR;-06:00;America/Costa_Rica;Coto 47
OTS;US;-08:00;America/Los_Angeles;Anacortes
OTT;BR;-04:00;America/Porto_Velho;Cotriguacu
OTU;CO;-05:00;America/Bogota;Remedios
OTV;SB;+11:00;Pacific/Guadalcanal;Ontong Java Atoll
OTY;PG;+11:00;Pacific/Bougainville;Oria
OTZ;US;-09:00;America/Anchorage;Kotzebue
OUA;BF;+00:00;Africa/Ouagadougou;Ouagadougou
OUD;MA;+01:00;Africa/Casablanca;Oujda
OUE;CG;+01:00;Africa/Brazzaville;Ouesso
OUG;BF;+00:00;Africa/Ouagadougou;Ouahigouya
OUH;ZA;+02:00;Africa/Johannesburg;Oudtshoorn
OUI;LA;+07:00;Asia/Vientiane;Ban Houei Sai
OUK;GB;+00:00;Europe/London;Out Skerries
OUL;FI;+02:00;Europe/Helsinki;Oulu
OUM;TD;+01:00;Africa/Ndjamena;Oum Hadjer
OUN;US;-06:00;America/Chicago;Norman
OUQ;ES;+01:00;Europe/Madrid;Ourense
OUR;CM;+01:00;Africa/Douala;Batouri
OUS;BR;-03:00;America/Araguaina;Ourinhos
OUT;TD;+01:00;Africa/Ndjamena;Bousso
OUU;GA;+01:00;Africa/Libreville;Ouanga
OUZ;MR;+00:00;Africa/Nouakchott;Zouerate
OVA;MG;+03:00;Indian/Antananarivo;Bekily
OVB;RU;+07:00;Asia/Tomsk;Novosibirsk
OVD;ES;+01:00;Europe/Madrid;Asturias
OVE;US;-08:00;America/Los_Angeles;Oroville
OVG;ZA;+02:00;Africa/Johannesburg;Overberg
OVI;ES;+01:00;Europe/Madrid;Oviedo
OVL;CL;-04:00;America/Santiago;Ovalle
OVO;ES;+01:00;Europe/Madrid;Oviedo
OVR;AR;-03:00;America/Argentina/Buenos_Aires;Olavarria
OVS;RU;+05:00;Asia/Yekaterinburg;Sovetsky
OWA;US;-06:00;America/Chicago;Owatonna
OWB;US;-06:00;America/Chicago;Owensboro
OWD;US;-05:00;America/New_York;Norwood
OWE;GA;+01:00;Africa/Libreville;Owendo
OWK;US;-05:00;America/New_York;Norridgewock
OXB;GW;+00:00;Africa/Bissau;Bissau
OXC;US;-05:00;America/New_York;Oxford
OXD;US;-05:00;America/New_York;Oxford
OXF;GB;+00:00;Europe/London;Oxford
OXO;AU;+10:00;Australia/Brisbane;Orientos
OXQ;GB;+00:00;Europe/London;Oxford
OXR;US;-08:00;America/Los_Angeles;Oxnard/Ventura
OXY;AU;+10:00;Australia/Brisbane;Morney
OYA;AR;-03:00;America/Argentina/Buenos_Aires;Goya
OYC;GF;-03:00;America/Cayenne;Camopi
OYE;GA;+01:00;Africa/Libreville;Oyem
OYG;UG;+03:00;Africa/Kampala;Moyo
OYK;BR;-03:00;America/Araguaina;Oiapoque
OYL;KE;+03:00;Africa/Nairobi;Moyale
OYN;AU;+10:00;Australia/Sydney;Ouyen
OYO;AR;-03:00;America/Argentina/Buenos_Aires;Tres Arroyos
OYP;GF;-03:00;America/Cayenne;St-Georges (Oyapock)
OYS;US;-08:00;America/Los_Angeles;Yosemite National Park
OZA;US;-06:00;America/Chicago;Ozona
OZC;PH;+08:00;Asia/Manila;Ozamiz
OZG;MA;+01:00;Africa/Casablanca;Zagora
OZH;UA;+02:00;Europe/Zaporozhye;Zaporizhia
OZI;ES;+01:00;Europe/Madrid;Bobadilla
OZL;ES;+00:00;Atlantic/Canary;Orzola
OZP;ES;+01:00;Europe/Madrid;Moron
OZR;US;-06:00;America/Chicago;Fort Rucker/Ozark
OZU;ES;+01:00;Europe/Madrid;Montilla
OZZ;MA;+01:00;Africa/Casablanca;Ouarzazate
PAA;MM;+06:30;Asia/Yangon;Pa-An
PAB;IN;+05:30;Asia/Kolkata;Bilaspur
PAD;DE;+01:00;Europe/Berlin;Paderborn/Lippstadt
PAE;US;-08:00;America/Los_Angeles;Everett
PAF;UG;+03:00;Africa/Kampala;Pakuba
PAG;PH;+08:00;Asia/Manila;Pagadian
PAH;US;-06:00;America/Chicago;Paducah
PAI;KH;+07:00;Asia/Phnom_Penh;Pailin
PAJ;PK;+05:00;Asia/Karachi;Para Chinar
PAK;US;-10:00;Pacific/Honolulu;Hanapepe
PAL;CO;-05:00;America/Bogota;Palanquero
PAN;TH;+07:00;Asia/Bangkok;Pattani
PAO;US;-08:00;America/Los_Angeles;Palo Alto
PAP;HT;-05:00;America/Port-au-Prince;Port Au Prince
PAQ;US;-09:00;America/Anchorage;Palmer
PAR;FR;+01:00;Europe/Paris;Paris
PAS;GR;+02:00;Europe/Athens;Paros
PAT;IN;+05:30;Asia/Kolkata;Patna
PAU;MM;+06:30;Asia/Yangon;Pauk
PAV;BR;-03:00;America/Araguaina;Paulo Afonso
PAW;PG;+10:00;Pacific/Port_Moresby;Pambwa
PAX;HT;-05:00;America/Port-au-Prince;Port-De-Paix
PAY;MY;+08:00;Asia/Kuching;Pamol
PAZ;MX;-06:00;America/Mexico_City;Poza Rica
PBB;BR;-04:00;America/Porto_Velho;Paranaiba
PBC;MX;-06:00;America/Mexico_City;Puebla
PBD;IN;+05:30;Asia/Kolkata;Porbandar
PBE;CO;-05:00;America/Bogota;Puerto Berrio
PBF;US;-06:00;America/Chicago;Pine Bluff
PBG;US;-05:00;America/New_York;Plattsburgh
PBH;BT;+06:00;Asia/Thimphu;Paro
PBI;US;-05:00;America/New_York;West Palm Beach
PBJ;VU;+11:00;Pacific/Efate;Paama
PBK;US;-09:00;America/Anchorage;Pack Creek
PBL;VE;-04:00;America/Caracas;Puerto Cabello
PBM;SR;-03:00;America/Paramaribo;Paramaribo
PBN;AO;+01:00;Africa/Luanda;Porto Amboim
PBO;AU;+08:00;Australia/Perth;Paraburdoo
PBP;CR;-06:00;America/Costa_Rica;Islita
PBQ;BR;-04:00;America/Porto_Velho;Pimenta Bueno
PBR;GT;-06:00;America/Guatemala;Puerto Barrios
PBS;TH;+07:00;Asia/Bangkok;Patong Beach
PBT;PY;-04:00;America/Asuncion;Puerto Leda
PBU;MM;+06:30;Asia/Yangon;Putao
PBV;BR;-04:00;America/Porto_Velho;Portos Dos Gauchos
PBW;ID;+08:00;Asia/Makassar;Palibelo
PBX;BR;-04:00;America/Porto_Velho;Porto Alegre Do Norte
PBY;AU;+10:00;Australia/Brisbane;Long Island/Palm Bay
PBZ;ZA;+02:00;Africa/Johannesburg;Plettenberg Bay
PCA;US;-09:00;America/Anchorage;Portage Creek
PCB;ID;+07:00;Asia/Pontianak;Pondok Cabe
PCC;CO;-05:00;America/Bogota;Puerto Rico
PCD;US;-06:00;America/Chicago;Prairie Du Chien
PCE;US;-09:00;America/Anchorage;Painter Creek
PCF;ZA;+02:00;Africa/Johannesburg;Potchefstroom
PCG;GT;-06:00;America/Guatemala;Paso Caballos
PCH;HN;-06:00;America/Tegucigalpa;Palacios
PCI;ES;+01:00;Europe/Madrid;Palencia
PCJ;PY;-04:00;America/Asuncion;Puerto La Victoria
PCK;US;-09:00;America/Anchorage;Porcupine Creek
PCL;PE;-05:00;America/Lima;Pucallpa
PCM;MX;-05:00;America/Hermosillo;Playa Del Carmen
PCN;NZ;+12:00;Pacific/Auckland;Picton
PCO;MX;-07:00;America/Mazatlan;La Ribera
PCP;ST;+00:00;Africa/Sao_Tome;Principe Island
PCQ;LA;+07:00;Asia/Vientiane;Phongsaly
PCR;CO;-05:00;America/Bogota;Puerto Carreno
PCS;BR;-03:00;America/Araguaina;Picos
PCT;US;-05:00;America/New_York;Princeton/Rocky Hill
PCU;US;-06:00;America/Chicago;Poplarville
PCV;MX;-07:00;America/Mazatlan;Punta Chivato
PCW;GB;+00:00;Europe/London;Par
PDA;CO;-05:00;America/Bogota;Puerto Inirida
PDB;US;-09:00;America/Anchorage;Pedro Bay
PDC;NC;+11:00;Pacific/Noumea;Mueo
PDD;MZ;+02:00;Africa/Maputo;Ponta Do Ouro
PDE;AU;+09:30;Australia/Adelaide;Pandie Pandie
PDF;BR;-03:00;America/Araguaina;Prado
PDG;ID;+07:00;Asia/Pontianak;Padang
PDI;PG;+10:00;Pacific/Port_Moresby;Pindiu
PDL;PT;-01:00;Atlantic/Azores;Ponta Delgada
PDM;PA;-05:00;America/Panama;Pedasi
PDN;AU;+09:30;Australia/Adelaide;Parndana
PDO;ID;+07:00;Asia/Pontianak;Pendopo
PDP;UY;-03:00;America/Montevideo;Punta Del Este
PDR;BR;-03:00;America/Araguaina;Presidente Dutra
PDS;MX;-06:00;America/Matamoros;Piedras Negras
PDT;US;-08:00;America/Los_Angeles;Pendleton
PDU;UY;-03:00;America/Montevideo;Paysandu
PDV;BG;+02:00;Europe/Sofia;Plovdiv
PDX;US;-08:00;America/Los_Angeles;Portland
PDZ;VE;-04:00;America/Caracas;Pedernales
PEA;AU;+09:30;Australia/Adelaide;Penneshaw
PEB;MZ;+02:00;Africa/Maputo;Pebane
PEC;US;-09:00;America/Anchorage;Pelican
PED;CZ;+01:00;Europe/Prague;Pardubice
PEE;RU;+05:00;Asia/Yekaterinburg;Perm
PEF;DE;+01:00;Europe/Berlin;Peenemuende
PEG;IT;+01:00;Europe/Rome;Perugia
PEH;AR;-03:00;America/Argentina/Buenos_Aires;Pehuajo
PEI;CO;-05:00;America/Bogota;Pereira
PEJ;IT;+01:00;Europe/Rome;Peschiei
PEL;LS;+02:00;Africa/Maseru;Pelaneng
PEM;PE;-05:00;America/Lima;Puerto Maldonado
PEN;MY;+08:00;Asia/Kuching;Penang
PEP;AU;+09:30;Australia/Darwin;Peppimenarti
PEQ;US;-06:00;America/Chicago;Pecos
PER;AU;+08:00;Australia/Perth;Perth
PES;RU;+03:00;Europe/Moscow;Petrozavodsk
PET;BR;-03:00;America/Araguaina;Pelotas
PEU;HN;-06:00;America/Tegucigalpa;Puerto Lempira
PEV;HU;+01:00;Europe/Budapest;Pecs
PEW;PK;+05:00;Asia/Karachi;Peshawar
PEX;RU;+03:00;Europe/Moscow;Pechora
PEY;AU;+09:30;Australia/Adelaide;Penong
PEZ;RU;+03:00;Europe/Moscow;Penza
PFA;US;-09:00;America/Anchorage;Paf Warren
PFB;BR;-03:00;America/Araguaina;Passo Fundo
PFC;US;-08:00;America/Los_Angeles;Pacific City
PFD;US;-09:00;America/Anchorage;Port Frederick
PFE;ES;+01:00;Europe/Madrid;Ponferrada
PFJ;IS;+00:00;Atlantic/Reykjavik;Patreksfjordur
PFM;CA;-07:00;America/Whitehorse;Primrose
PFN;US;-06:00;America/Chicago;Panama City
PFO;CY;+02:00;Asia/Nicosia;Paphos
PFQ;IR;+03:30;Asia/Tehran;Parsabad
PFR;CD;+02:00;Africa/Lubumbashi;Ilebo
PGA;US;-07:00;America/Phoenix;Page
PGB;PG;+10:00;Pacific/Port_Moresby;Pangoa
PGC;US;-05:00;America/New_York;Petersburg
PGD;US;-05:00;America/New_York;Punta Gorda
PGE;PG;+10:00;Pacific/Port_Moresby;Yegepa
PGF;FR;+01:00;Europe/Paris;Perpignan
PGG;BR;-03:00;America/Araguaina;Progresso
PGH;IN;+05:30;Asia/Kolkata;Pantnagar
PGI;AO;+01:00;Africa/Luanda;Chitato
PGK;ID;+07:00;Asia/Pontianak;Pangkalpinang
PGL;US;-06:00;America/Chicago;Pascagoula
PGM;US;-09:00;America/Anchorage;Port Graham
PGN;PG;+10:00;Pacific/Port_Moresby;Pangia
PGO;US;-07:00;America/Denver;Pagosa Springs
PGP;ST;+00:00;Africa/Sao_Tome;Porto Alegre
PGQ;ID;+09:00;Asia/Jayapura;Pekaulang
PGR;US;-06:00;America/Chicago;Paragould
PGS;US;-07:00;America/Phoenix;Peach Springs
PGU;IR;+03:30;Asia/Tehran;Asaloyeh
PGV;US;-05:00;America/New_York;Greenville
PGX;FR;+01:00;Europe/Paris;Perigueux
PGZ;BR;-03:00;America/Araguaina;Ponta Grossa
PHA;VN;+07:00;Asia/Ho_Chi_Minh;Phanrang
PHB;BR;-03:00;America/Araguaina;Parnaiba
PHC;NG;+01:00;Africa/Lagos;Port Harcourt
PHD;US;-05:00;America/New_York;New Philadelphia
PHE;AU;+08:00;Australia/Perth;Port Hedland
PHF;US;-05:00;America/New_York;Newport News/Williamsburg
PHH;VN;+07:00;Asia/Ho_Chi_Minh;Phanthiet
PHI;BR;-03:00;America/Araguaina;Pinheiro
PHK;US;-05:00;America/New_York;Pahokee
PHL;US;-05:00;America/New_York;Philadelphia
PHM;DE;+01:00;Europe/Berlin;Boeblingen
PHN;US;-05:00;America/New_York;Port Huron
PHO;US;-09:00;America/Anchorage;Point Hope
PHP;US;-07:00;America/Denver;Philip
PHQ;AU;+10:00;Australia/Brisbane;Phosphate Hill
PHR;FJ;+12:00;Pacific/Fiji;Pacific Harbour
PHS;TH;+07:00;Asia/Bangkok;Phitsanulok
PHT;US;-06:00;America/Chicago;Paris
PHU;VN;+07:00;Asia/Ho_Chi_Minh;Phuvinh
PHW;ZA;+02:00;Africa/Johannesburg;Phalaborwa
PHX;US;-07:00;America/Phoenix;Phoenix
PHY;TH;+07:00;Asia/Bangkok;Phetchabun
PHZ;TH;+07:00;Asia/Bangkok;Kho Phi Phi
PIA;US;-06:00;America/Chicago;Peoria
PIC;TC;-05:00;America/Grand_Turk;Pine Cay
PIF;TW;+08:00;Asia/Taipei;Pingtung
PIG;BR;-04:00;America/Porto_Velho;Pitinga
PIH;US;-07:00;America/Denver;Pocatello
PIL;PY;-04:00;America/Asuncion;Pilar
PIM;US;-05:00;America/New_York;Pine Mountain
PIN;BR;-04:00;America/Porto_Velho;Parintins
PIO;PE;-05:00;America/Lima;Pisco
PIP;US;-09:00;America/Anchorage;Pilot Point
PIQ;GY;-04:00;America/Guyana;Pipillipai
PIR;US;-06:00;America/Chicago;Pierre
PIS;FR;+01:00;Europe/Paris;Poitiers
PIT;US;-05:00;America/New_York;Pittsburgh
PIU;PE;-05:00;America/Lima;Piura
PIV;BR;-03:00;America/Araguaina;Pirapora
PIW;CA;-06:00;America/Winnipeg;Pikwitonei
PIX;PT;-01:00;Atlantic/Azores;Pico Island
PIZ;US;-09:00;America/Anchorage;Point Lay
PJA;SE;+01:00;Europe/Stockholm;Pajala
PJB;US;-07:00;America/Phoenix;Payson
PJC;PY;-04:00;America/Asuncion;Pedro Juan Caballero
PJG;PK;+05:00;Asia/Karachi;Panjgur
PJI;CN;+08:00;Asia/Shanghai;Baoji
PJM;CR;-06:00;America/Costa_Rica;Puerto Jimenez
PJS;US;-09:00;America/Anchorage;Port San Juan
PJZ;MX;-06:00;America/Mexico_City;Puerto Juarez
PKA;US;-09:00;America/Anchorage;Napaskiak
PKB;US;-05:00;America/New_York;Parkersburg
PKC;RU;+12:00;Asia/Kamchatka;Petropavlovsk
PKD;US;-06:00;America/Chicago;Park Rapids
PKE;AU;+10:00;Australia/Sydney;Parkes
PKF;US;-06:00;America/Chicago;Park Falls
PKG;MY;+08:00;Asia/Kuching;Pangkor
PKH;GR;+02:00;Europe/Athens;Portochelion
PKJ;GT;-06:00;America/Guatemala;Playa Grande
PKK;MM;+06:30;Asia/Yangon;Pakokku
PKL;NZ;+12:00;Pacific/Auckland;Pakatoa Island
PKM;GY;-04:00;America/Guyana;Port Kaituma
PKN;ID;+07:00;Asia/Pontianak;Pangkalanbun
PKO;BJ;+01:00;Africa/Porto-Novo;Parakou
PKP;PF;-10:00;Pacific/Tahiti;Puka Puka
PKR;NP;+05:45;Asia/Kathmandu;Pokhara
PKS;LA;+07:00;Asia/Vientiane;Paksane
PKT;AU;+09:30;Australia/Darwin;Port Keats
PKU;ID;+07:00;Asia/Pontianak;Pekanbaru
PKV;RU;+03:00;Europe/Moscow;Pskov
PKW;BW;+02:00;Africa/Gaborone;Selebi-Phikwe
PKY;ID;+07:00;Asia/Pontianak;Palangkaraya
PKZ;LA;+07:00;Asia/Vientiane;Pakse
PLA;CO;-05:00;America/Bogota;Planadas
PLB;US;-05:00;America/New_York;Plattsburgh
PLC;CO;-05:00;America/Bogota;Planeta Rica
PLD;CR;-06:00;America/Costa_Rica;Playa Samara/Carrillo
PLE;PG;+10:00;Pacific/Port_Moresby;Paiela
PLF;TD;+01:00;Africa/Ndjamena;Pala
PLG;FR;+01:00;Europe/Paris;La Plagne
PLH;GB;+00:00;Europe/London;Plymouth
PLI;VC;-04:00;America/St_Vincent;Palm Island
PLJ;BZ;-06:00;America/Belize;Placencia
PLK;US;-06:00;America/Chicago;Branson
PLM;ID;+07:00;Asia/Pontianak;Palembang
PLN;US;-05:00;America/New_York;Pellston
PLO;AU;+09:30;Australia/Adelaide;Port Lincoln
PLP;PA;-05:00;America/Panama;La Palma
PLQ;LT;+02:00;Europe/Vilnius;Klaipeda/Palanga
PLR;US;-06:00;America/Chicago;Pell City
PLS;TC;-05:00;America/Grand_Turk;Providenciales
PLT;CO;-05:00;America/Bogota;Plato
PLV;UA;+02:00;Europe/Zaporozhye;Poltava
PLW;ID;+08:00;Asia/Makassar;Palu
PLX;KZ;+06:00;Asia/Almaty;Semey
PLY;US;-05:00;America/New_York;Plymouth
PLZ;ZA;+02:00;Africa/Johannesburg;Port Elizabeth
PMA;TZ;+03:00;Africa/Dar_es_Salaam;Pemba
PMB;US;-06:00;America/Chicago;Pembina
PMC;CL;-04:00;America/Santiago;Puerto Montt
PMD;US;-08:00;America/Los_Angeles;Palmdale
PME;GB;+00:00;Europe/London;Portsmouth
PMG;BR;-04:00;America/Porto_Velho;Ponta Pora
PMH;US;-05:00;America/New_York;Portsmouth
PMI;ES;+01:00;Europe/Madrid;Palma De Mallorca
PMK;AU;+10:00;Australia/Brisbane;Palm Island
PML;US;-09:00;America/Anchorage;Port Moller
PMM;TH;+07:00;Asia/Bangkok;Phanom Sarakham
PMN;PG;+10:00;Pacific/Port_Moresby;Pumani
PMO;IT;+01:00;Europe/Rome;Palermo
PMP;PG;+10:00;Pacific/Port_Moresby;Pimaga
PMQ;AR;-03:00;America/Argentina/Buenos_Aires;Perito Moreno
PMR;NZ;+12:00;Pacific/Auckland;Palmerston North
PMS;SY;+03:00;Asia/Damascus;Palmyra
PMT;GY;-04:00;America/Guyana;Paramakatoi
PMU;US;-09:00;America/Anchorage;Paimiut
PMV;VE;-04:00;America/Caracas;Porlamar
PMW;BR;-03:00;America/Araguaina;Palmas
PMX;US;-05:00;America/New_York;Palmer
PMY;AR;-03:00;America/Argentina/Buenos_Aires;Puerto Madryn
PMZ;CR;-06:00;America/Costa_Rica;Palmar
PNA;ES;+01:00;Europe/Madrid;Pamplona
PNB;BR;-03:00;America/Araguaina;Porto Nacional
PNC;US;-06:00;America/Chicago;Ponca City
PND;BZ;-06:00;America/Belize;Punta Gorda
PNF;US;-09:00;America/Anchorage;Petersons Point
PNG;BR;-03:00;America/Araguaina;Paranagua
PNH;KH;+07:00;Asia/Phnom_Penh;Phnom Penh
PNI;FM;+11:00;Pacific/Pohnpei;Pohnpei
PNJ;CN;+08:00;Asia/Shanghai;Penglai
PNK;ID;+07:00;Asia/Pontianak;Pontianak
PNL;IT;+01:00;Europe/Rome;Pantelleria
PNN;US;-05:00;America/New_York;Princeton
PNO;MX;-06:00;America/Mexico_City;Pinotepa Nacional
PNP;PG;+10:00;Pacific/Port_Moresby;Popondetta
PNQ;IN;+05:30;Asia/Kolkata;Pune
PNR;CG;+01:00;Africa/Brazzaville;Pointe-Noire
PNS;US;-06:00;America/Chicago;Pensacola
PNT;CL;-03:00;America/Santiago;Puerto Natales
PNU;US;-07:00;America/Denver;Panguitch
PNV;LT;+02:00;Europe/Vilnius;Panevezys
PNX;US;-06:00;America/Chicago;Sherman/Denison
PNY;IN;+05:30;Asia/Kolkata;Pondicherry
PNZ;BR;-03:00;America/Araguaina;Petrolina
POA;BR;-03:00;America/Araguaina;Porto Alegre
POC;US;-08:00;America/Los_Angeles;La Verne
POD;SN;+00:00;Africa/Dakar;Podor
POE;US;-06:00;America/Chicago;Fort Polk
POF;US;-06:00;America/Chicago;Poplar Bluff
POG;GA;+01:00;Africa/Libreville;Port Gentil
POH;US;-06:00;America/Chicago;Pocahontas
POI;BO;-04:00;America/La_Paz;Potosi
POJ;BR;-03:00;America/Araguaina;Patos De Minas
POK;AT;+01:00;Europe/Vienna;St Polton
POL;MZ;+02:00;Africa/Maputo;Pemba
POM;PG;+10:00;Pacific/Port_Moresby;Port Moresby
PON;GT;-06:00;America/Guatemala;Poptun
POO;BR;-03:00;America/Araguaina;Pocos De Caldas
POP;DO;-04:00;America/Santo_Domingo;Puerto Plata
POQ;GB;+00:00;Europe/London;Poole
POR;FI;+02:00;Europe/Helsinki;Pori
POS;TT;-04:00;America/Port_of_Spain;Port Of Spain
POT;JM;-05:00;America/Jamaica;Port Antonio
POU;US;-05:00;America/New_York;Poughkeepsie
POV;SK;+01:00;Europe/Bratislava;Presov
POW;SI;+01:00;Europe/Ljubljana;Portoroz
POY;US;-07:00;America/Denver;Powell/Lovell
POZ;PL;+01:00;Europe/Warsaw;Poznan
PPA;US;-06:00;America/Chicago;Pampa
PPB;BR;-03:00;America/Araguaina;President Prudente
PPC;US;-09:00;America/Anchorage;Prospect Creek
PPE;MX;-07:00;America/Mazatlan;Puerto Penasco
PPF;US;-06:00;America/Chicago;Parsons
PPG;AS;-11:00;Pacific/Pago_Pago;Pago Pago
PPH;VE;-04:00;America/Caracas;Peraitepuy
PPI;AU;+09:30;Australia/Adelaide;Port Pirie
PPJ;ID;+07:00;Asia/Pontianak;Panjang Island
PPK;KZ;+06:00;Asia/Almaty;Petropavlovsk
PPL;NP;+05:45;Asia/Kathmandu;Phaplu
PPM;US;-05:00;America/New_York;Pompano Beach
PPN;CO;-05:00;America/Bogota;Popayan
PPO;BS;-05:00;America/Nassau;Powell Point
PPP;AU;+10:00;Australia/Brisbane;Proserpine
PPQ;NZ;+12:00;Pacific/Auckland;Paraparaumu
PPR;ID;+07:00;Asia/Pontianak;Pasir Pangarayan
PPS;PH;+08:00;Asia/Manila;Puerto Princesa
PPT;PF;-10:00;Pacific/Tahiti;Tahiti
PPU;MM;+06:30;Asia/Yangon;Papun
PPV;US;-09:00;America/Anchorage;Port Protection
PPW;GB;+00:00;Europe/London;Papa Westray
PPX;PG;+10:00;Pacific/Port_Moresby;Param
PPY;BR;-03:00;America/Araguaina;Pouso Alegre
PPZ;VE;-04:00;America/Caracas;Puerto Paez
PQC;VN;+07:00;Asia/Ho_Chi_Minh;Phuquoc
PQD;LK;+05:30;Asia/Colombo;Batticaloa
PQI;US;-05:00;America/New_York;Presque Isle
PQM;MX;-06:00;America/Mexico_City;Palenque
PQQ;AU;+10:00;Australia/Sydney;Port Macquarie
PQS;US;-09:00;America/Anchorage;Pilot Station
PQT;GL;-03:00;America/Godthab;Qeqertaq
PRA;AR;-03:00;America/Argentina/Buenos_Aires;Parana
PRB;US;-08:00;America/Los_Angeles;Paso Robles
PRC;US;-07:00;America/Phoenix;Prescott
PRD;AU;+08:00;Australia/Perth;Pardoo Station
PRE;CO;-05:00;America/Bogota;Pore
PRF;US;-09:00;America/Anchorage;Port Johnson
PRG;CZ;+01:00;Europe/Prague;Prague
PRH;TH;+07:00;Asia/Bangkok;Phrae
PRI;SC;+04:00;Indian/Mahe;Praslin Island
PRJ;IT;+01:00;Europe/Rome;Capri
PRK;ZA;+02:00;Africa/Johannesburg;Prieska
PRL;US;-09:00;America/Anchorage;Port Oceanic
PRM;PT;+00:00;Europe/Lisbon;Portimao
PRO;US;-06:00;America/Chicago;Perry
PRP;FR;+01:00;Europe/Paris;Propriano
PRQ;AR;-03:00;America/Argentina/Buenos_Aires;President Roque Saenz Pena
PRR;GY;-04:00;America/Guyana;Paruima
PRS;SB;+11:00;Pacific/Guadalcanal;Parasi
